id,username,email,first_name,last_name,addresses,age,gender,persona,discount_persona
3109,user3109,luis.larsen@example.com,Luis,Larsen,"[{'first_name': 'Luis', 'last_name': 'Larsen', 'address1': '6616 William Isle', 'address2': '', 'country': 'US', 'city': 'Mariahtown', 'state': 'SD', 'zipcode': '57188', 'default': True}]",38,M,books_apparel_homedecor,lower_priced_products
3110,user3110,marcus.dunn@example.com,Marcus,Dunn,"[{'first_name': 'Marcus', 'last_name': 'Dunn', 'address1': '8494 Kennedy Parks', 'address2': '', 'country': 'US', 'city': 'South Jillport', 'state': 'MS', 'zipcode': '39735', 'default': True}]",39,M,tools_housewares_apparel,all_discounts
3111,user3111,nicholas.evans@example.com,Nicholas,Evans,"[{'first_name': 'Nicholas', 'last_name': 'Evans', 'address1': '9185 Bryant Course Apt. 102', 'address2': '', 'country': 'US', 'city': 'Lake Jill', 'state': 'GA', 'zipcode': '30161', 'default': True}]",39,M,seasonal_furniture_floral,lower_priced_products
3112,user3112,kimberly.harris@example.com,Kimberly,Harris,"[{'first_name': 'Kimberly', 'last_name': 'Harris', 'address1': '005 Barrett Walk', 'address2': '', 'country': 'US', 'city': 'Port Sherrytown', 'state': 'ID', 'zipcode': '83444', 'default': True}]",27,F,groceries_seasonal_tools,lower_priced_products
3113,user3113,becky.mendoza@example.com,Becky,Mendoza,"[{'first_name': 'Becky', 'last_name': 'Mendoza', 'address1': '23477 Roman Underpass', 'address2': '', 'country': 'US', 'city': 'Matthewmouth', 'state': 'MO', 'zipcode': '63701', 'default': True}]",42,F,homedecor_electronics_outdoors,lower_priced_products
3114,user3114,julie.reynolds@example.com,Julie,Reynolds,"[{'first_name': 'Julie', 'last_name': 'Reynolds', 'address1': '7232 Mosley Radial Apt. 529', 'address2': '', 'country': 'US', 'city': 'South Morganside', 'state': 'TN', 'zipcode': '38541', 'default': True}]",21,F,housewares_floral_seasonal,lower_priced_products
3115,user3115,mark.bates@example.com,Mark,Bates,"[{'first_name': 'Mark', 'last_name': 'Bates', 'address1': '890 Kayla Tunnel Apt. 177', 'address2': '', 'country': 'US', 'city': 'East Betty', 'state': 'OH', 'zipcode': '43370', 'default': True}]",25,M,apparel_footwear_accessories,discount_indifferent
3116,user3116,harry.jackson@example.com,Harry,Jackson,"[{'first_name': 'Harry', 'last_name': 'Jackson', 'address1': '67416 Kelly Point Suite 161', 'address2': '', 'country': 'US', 'city': 'East Laurabury', 'state': 'WA', 'zipcode': '99029', 'default': True}]",51,M,housewares_floral_seasonal,discount_indifferent
3117,user3117,tina.kelly@example.com,Tina,Kelly,"[{'first_name': 'Tina', 'last_name': 'Kelly', 'address1': '51504 Smith Hills', 'address2': '', 'country': 'US', 'city': 'Aprilton', 'state': 'ME', 'zipcode': '04186', 'default': True}]",43,F,housewares_floral_seasonal,discount_indifferent
3118,user3118,luis.miller@example.com,Luis,Miller,"[{'first_name': 'Luis', 'last_name': 'Miller', 'address1': '4482 Elaine Overpass', 'address2': '', 'country': 'US', 'city': 'West Troy', 'state': 'WY', 'zipcode': '82163', 'default': True}]",18,M,accessories_groceries_books,all_discounts
3119,user3119,steven.taylor@example.com,Steven,Taylor,"[{'first_name': 'Steven', 'last_name': 'Taylor', 'address1': '831 Paul Green Suite 083', 'address2': '', 'country': 'US', 'city': 'Jessicaport', 'state': 'ND', 'zipcode': '58234', 'default': True}]",27,M,books_apparel_homedecor,discount_indifferent
3120,user3120,jacqueline.brown@example.com,Jacqueline,Brown,"[{'first_name': 'Jacqueline', 'last_name': 'Brown', 'address1': '57768 Robert Loaf', 'address2': '', 'country': 'US', 'city': 'North Michaelshire', 'state': 'MA', 'zipcode': '02105', 'default': True}]",26,F,electronics_outdoors_footwear,all_discounts
3121,user3121,nicholas.moore@example.com,Nicholas,Moore,"[{'first_name': 'Nicholas', 'last_name': 'Moore', 'address1': '0911 Russell Highway', 'address2': '', 'country': 'US', 'city': 'Kellyton', 'state': 'NC', 'zipcode': '27889', 'default': True}]",28,M,footwear_jewelry_furniture,all_discounts
3122,user3122,matthew.miles@example.com,Matthew,Miles,"[{'first_name': 'Matthew', 'last_name': 'Miles', 'address1': '956 Lynn Flat', 'address2': '', 'country': 'US', 'city': 'Johnview', 'state': 'WA', 'zipcode': '98064', 'default': True}]",27,M,electronics_outdoors_footwear,lower_priced_products
3123,user3123,melanie.scott@example.com,Melanie,Scott,"[{'first_name': 'Melanie', 'last_name': 'Scott', 'address1': '97495 Nina Isle Apt. 580', 'address2': '', 'country': 'US', 'city': 'South Daniel', 'state': 'PA', 'zipcode': '17733', 'default': True}]",20,F,groceries_seasonal_tools,lower_priced_products
3124,user3124,howard.ellis@example.com,Howard,Ellis,"[{'first_name': 'Howard', 'last_name': 'Ellis', 'address1': '67522 Keith Isle', 'address2': '', 'country': 'US', 'city': 'West Michaelbury', 'state': 'GA', 'zipcode': '30396', 'default': True}]",34,M,instruments_books_electronics,lower_priced_products
3125,user3125,nicole.andrews@example.com,Nicole,Andrews,"[{'first_name': 'Nicole', 'last_name': 'Andrews', 'address1': '93745 Cole Manor Apt. 554', 'address2': '', 'country': 'US', 'city': 'Bradleyside', 'state': 'ID', 'zipcode': '83601', 'default': True}]",43,F,housewares_floral_seasonal,lower_priced_products
3126,user3126,stephanie.bailey@example.com,Stephanie,Bailey,"[{'first_name': 'Stephanie', 'last_name': 'Bailey', 'address1': '454 Megan Path', 'address2': '', 'country': 'US', 'city': 'West Erika', 'state': 'KY', 'zipcode': '42142', 'default': True}]",38,F,outdoors_instruments_groceries,all_discounts
3127,user3127,michael.fisher@example.com,Michael,Fisher,"[{'first_name': 'Michael', 'last_name': 'Fisher', 'address1': '22904 Thompson Estate', 'address2': '', 'country': 'US', 'city': 'Lake Matthewchester', 'state': 'IA', 'zipcode': '51702', 'default': True}]",41,M,homedecor_electronics_outdoors,all_discounts
3128,user3128,renee.walker@example.com,Renee,Walker,"[{'first_name': 'Renee', 'last_name': 'Walker', 'address1': '92692 Cross Highway', 'address2': '', 'country': 'US', 'city': 'Smithbury', 'state': 'KY', 'zipcode': '41480', 'default': True}]",21,F,furniture_homedecor_housewares,lower_priced_products
3129,user3129,richard.hopkins@example.com,Richard,Hopkins,"[{'first_name': 'Richard', 'last_name': 'Hopkins', 'address1': '5868 Aguilar Estate Suite 812', 'address2': '', 'country': 'US', 'city': 'North Amybury', 'state': 'NY', 'zipcode': '11166', 'default': True}]",58,M,instruments_books_electronics,all_discounts
3130,user3130,john.pearson@example.com,John,Pearson,"[{'first_name': 'John', 'last_name': 'Pearson', 'address1': '926 Johnson Field Suite 548', 'address2': '', 'country': 'US', 'city': 'New Aaronview', 'state': 'MA', 'zipcode': '02764', 'default': True}]",48,M,floral_beauty_jewelry,lower_priced_products
3131,user3131,cassandra.howard@example.com,Cassandra,Howard,"[{'first_name': 'Cassandra', 'last_name': 'Howard', 'address1': '0081 Long Field Apt. 730', 'address2': '', 'country': 'US', 'city': 'South Ryan', 'state': 'DC', 'zipcode': '20002', 'default': True}]",46,F,instruments_books_electronics,all_discounts
3132,user3132,ruben.gardner@example.com,Ruben,Gardner,"[{'first_name': 'Ruben', 'last_name': 'Gardner', 'address1': '66519 Olson Island Suite 593', 'address2': '', 'country': 'US', 'city': 'Lake Juliehaven', 'state': 'NY', 'zipcode': '10078', 'default': True}]",47,M,accessories_groceries_books,all_discounts
3133,user3133,stacy.harris@example.com,Stacy,Harris,"[{'first_name': 'Stacy', 'last_name': 'Harris', 'address1': '7908 Davis Inlet Apt. 392', 'address2': '', 'country': 'US', 'city': 'East Megan', 'state': 'HI', 'zipcode': '96895', 'default': True}]",55,F,groceries_seasonal_tools,discount_indifferent
3134,user3134,kristina.williams@example.com,Kristina,Williams,"[{'first_name': 'Kristina', 'last_name': 'Williams', 'address1': '7639 Brown Shores', 'address2': '', 'country': 'US', 'city': 'Port Heather', 'state': 'UT', 'zipcode': '84784', 'default': True}]",36,F,furniture_homedecor_housewares,discount_indifferent
3135,user3135,kendra.morris@example.com,Kendra,Morris,"[{'first_name': 'Kendra', 'last_name': 'Morris', 'address1': '105 Mendez Landing Apt. 956', 'address2': '', 'country': 'US', 'city': 'West Rebeccatown', 'state': 'WA', 'zipcode': '98456', 'default': True}]",25,F,tools_housewares_apparel,all_discounts
3136,user3136,william.thornton@example.com,William,Thornton,"[{'first_name': 'William', 'last_name': 'Thornton', 'address1': '421 Davila Ways Suite 392', 'address2': '', 'country': 'US', 'city': 'Kellyhaven', 'state': 'RI', 'zipcode': '02842', 'default': True}]",39,M,floral_beauty_jewelry,discount_indifferent
3137,user3137,ashley.cruz@example.com,Ashley,Cruz,"[{'first_name': 'Ashley', 'last_name': 'Cruz', 'address1': '26342 Baker Camp', 'address2': '', 'country': 'US', 'city': 'North Thomas', 'state': 'CA', 'zipcode': '92705', 'default': True}]",43,F,housewares_tools_beauty,discount_indifferent
3138,user3138,mary.randolph@example.com,Mary,Randolph,"[{'first_name': 'Mary', 'last_name': 'Randolph', 'address1': '223 Johnson Path', 'address2': '', 'country': 'US', 'city': 'Osbornmouth', 'state': 'WV', 'zipcode': '26807', 'default': True}]",43,F,seasonal_furniture_floral,lower_priced_products
3139,user3139,jennifer.gonzales@example.com,Jennifer,Gonzales,"[{'first_name': 'Jennifer', 'last_name': 'Gonzales', 'address1': '921 Angel Creek', 'address2': '', 'country': 'US', 'city': 'Lake Luishaven', 'state': 'AR', 'zipcode': '72719', 'default': True}]",36,F,floral_beauty_jewelry,discount_indifferent
3140,user3140,jonathon.blake@example.com,Jonathon,Blake,"[{'first_name': 'Jonathon', 'last_name': 'Blake', 'address1': '0505 Lisa Lake', 'address2': '', 'country': 'US', 'city': 'Randallborough', 'state': 'KS', 'zipcode': '66559', 'default': True}]",21,M,homedecor_electronics_outdoors,all_discounts
3141,user3141,mark.good@example.com,Mark,Good,"[{'first_name': 'Mark', 'last_name': 'Good', 'address1': '16457 Marcus Villages', 'address2': '', 'country': 'US', 'city': 'South Ellenton', 'state': 'CO', 'zipcode': '80424', 'default': True}]",31,M,accessories_groceries_books,lower_priced_products
3142,user3142,debra.greer@example.com,Debra,Greer,"[{'first_name': 'Debra', 'last_name': 'Greer', 'address1': '6552 Amy Spring Apt. 361', 'address2': '', 'country': 'US', 'city': 'Lake Kim', 'state': 'WI', 'zipcode': '54966', 'default': True}]",54,F,housewares_tools_beauty,lower_priced_products
3143,user3143,erik.bowen@example.com,Erik,Bowen,"[{'first_name': 'Erik', 'last_name': 'Bowen', 'address1': '11219 Duran Oval', 'address2': '', 'country': 'US', 'city': 'East Robertburgh', 'state': 'NH', 'zipcode': '03376', 'default': True}]",38,M,electronics_outdoors_footwear,discount_indifferent
3144,user3144,todd.smith@example.com,Todd,Smith,"[{'first_name': 'Todd', 'last_name': 'Smith', 'address1': '01493 Andrew Neck Suite 257', 'address2': '', 'country': 'US', 'city': 'Riverabury', 'state': 'GA', 'zipcode': '31936', 'default': True}]",36,M,groceries_seasonal_tools,discount_indifferent
3145,user3145,ashley.allen@example.com,Ashley,Allen,"[{'first_name': 'Ashley', 'last_name': 'Allen', 'address1': '5671 Webb Course Suite 934', 'address2': '', 'country': 'US', 'city': 'Port Daniel', 'state': 'VA', 'zipcode': '24614', 'default': True}]",28,F,electronics_outdoors_footwear,discount_indifferent
3146,user3146,katherine.pope@example.com,Katherine,Pope,"[{'first_name': 'Katherine', 'last_name': 'Pope', 'address1': '323 Hill Island', 'address2': '', 'country': 'US', 'city': 'West Jefferymouth', 'state': 'WY', 'zipcode': '82710', 'default': True}]",31,F,tools_housewares_apparel,lower_priced_products
3147,user3147,terri.nicholson@example.com,Terri,Nicholson,"[{'first_name': 'Terri', 'last_name': 'Nicholson', 'address1': '876 Cohen Shoal', 'address2': '', 'country': 'US', 'city': 'Millerfurt', 'state': 'OK', 'zipcode': '73132', 'default': True}]",52,F,beauty_accessories_instruments,discount_indifferent
3148,user3148,lori.chandler@example.com,Lori,Chandler,"[{'first_name': 'Lori', 'last_name': 'Chandler', 'address1': '64067 Phillips Cliffs Apt. 674', 'address2': '', 'country': 'US', 'city': 'South Aaronmouth', 'state': 'ME', 'zipcode': '04208', 'default': True}]",40,F,accessories_groceries_books,all_discounts
3149,user3149,sheryl.riley@example.com,Sheryl,Riley,"[{'first_name': 'Sheryl', 'last_name': 'Riley', 'address1': '003 Lee Hill', 'address2': '', 'country': 'US', 'city': 'Jefferyville', 'state': 'NH', 'zipcode': '03790', 'default': True}]",45,F,electronics_outdoors_footwear,all_discounts
3150,user3150,christopher.alvarado@example.com,Christopher,Alvarado,"[{'first_name': 'Christopher', 'last_name': 'Alvarado', 'address1': '13429 Johnson Orchard Apt. 408', 'address2': '', 'country': 'US', 'city': 'Fostermouth', 'state': 'LA', 'zipcode': '70735', 'default': True}]",33,M,seasonal_furniture_floral,lower_priced_products
3151,user3151,marc.wilcox@example.com,Marc,Wilcox,"[{'first_name': 'Marc', 'last_name': 'Wilcox', 'address1': '8899 Jenkins Circle Suite 469', 'address2': '', 'country': 'US', 'city': 'Port Cynthia', 'state': 'NJ', 'zipcode': '07613', 'default': True}]",39,M,seasonal_furniture_floral,all_discounts
3152,user3152,tammy.wood@example.com,Tammy,Wood,"[{'first_name': 'Tammy', 'last_name': 'Wood', 'address1': '43863 Spence Roads', 'address2': '', 'country': 'US', 'city': 'Lake Juan', 'state': 'CO', 'zipcode': '80294', 'default': True}]",27,F,instruments_books_electronics,lower_priced_products
3153,user3153,christopher.powers@example.com,Christopher,Powers,"[{'first_name': 'Christopher', 'last_name': 'Powers', 'address1': '098 Osborne Run Suite 492', 'address2': '', 'country': 'US', 'city': 'South Dana', 'state': 'ME', 'zipcode': '04891', 'default': True}]",42,M,instruments_books_electronics,lower_priced_products
3154,user3154,donald.harris@example.com,Donald,Harris,"[{'first_name': 'Donald', 'last_name': 'Harris', 'address1': '42521 David Islands', 'address2': '', 'country': 'US', 'city': 'South Anthonyton', 'state': 'ME', 'zipcode': '04206', 'default': True}]",33,M,instruments_books_electronics,discount_indifferent
3155,user3155,joshua.snow@example.com,Joshua,Snow,"[{'first_name': 'Joshua', 'last_name': 'Snow', 'address1': '29314 Fred Fort Suite 774', 'address2': '', 'country': 'US', 'city': 'New Michaelmouth', 'state': 'OR', 'zipcode': '97789', 'default': True}]",33,M,instruments_books_electronics,lower_priced_products
3156,user3156,sarah.calhoun@example.com,Sarah,Calhoun,"[{'first_name': 'Sarah', 'last_name': 'Calhoun', 'address1': '765 Matthew Plains', 'address2': '', 'country': 'US', 'city': 'New Jonathanstad', 'state': 'LA', 'zipcode': '70126', 'default': True}]",40,F,housewares_tools_beauty,discount_indifferent
3157,user3157,tammy.williams@example.com,Tammy,Williams,"[{'first_name': 'Tammy', 'last_name': 'Williams', 'address1': '556 Harrison Crossing Apt. 759', 'address2': '', 'country': 'US', 'city': 'New Hollyborough', 'state': 'ME', 'zipcode': '04066', 'default': True}]",56,F,groceries_seasonal_tools,all_discounts
3158,user3158,heather.lewis@example.com,Heather,Lewis,"[{'first_name': 'Heather', 'last_name': 'Lewis', 'address1': '61965 James Ferry', 'address2': '', 'country': 'US', 'city': 'Janetland', 'state': 'AL', 'zipcode': '35056', 'default': True}]",20,F,floral_beauty_jewelry,all_discounts
3159,user3159,steven.simpson@example.com,Steven,Simpson,"[{'first_name': 'Steven', 'last_name': 'Simpson', 'address1': '76736 Parsons Street', 'address2': '', 'country': 'US', 'city': 'South Jamieland', 'state': 'SD', 'zipcode': '57120', 'default': True}]",47,M,housewares_floral_seasonal,lower_priced_products
3160,user3160,william.miller@example.com,William,Miller,"[{'first_name': 'William', 'last_name': 'Miller', 'address1': '0207 Gutierrez Hill Apt. 396', 'address2': '', 'country': 'US', 'city': 'North Alec', 'state': 'IL', 'zipcode': '62074', 'default': True}]",28,M,books_apparel_homedecor,lower_priced_products
3161,user3161,gloria.johnston@example.com,Gloria,Johnston,"[{'first_name': 'Gloria', 'last_name': 'Johnston', 'address1': '358 Ashley Groves', 'address2': '', 'country': 'US', 'city': 'Andrechester', 'state': 'MT', 'zipcode': '59071', 'default': True}]",33,F,tools_housewares_apparel,lower_priced_products
3162,user3162,timothy.hall@example.com,Timothy,Hall,"[{'first_name': 'Timothy', 'last_name': 'Hall', 'address1': '4047 Riley Land', 'address2': '', 'country': 'US', 'city': 'Port Kelly', 'state': 'SC', 'zipcode': '29029', 'default': True}]",19,M,beauty_accessories_instruments,discount_indifferent
3163,user3163,steve.solomon@example.com,Steve,Solomon,"[{'first_name': 'Steve', 'last_name': 'Solomon', 'address1': '7796 Ayala Junction', 'address2': '', 'country': 'US', 'city': 'Lake Janet', 'state': 'SC', 'zipcode': '29812', 'default': True}]",29,M,outdoors_instruments_groceries,discount_indifferent
3164,user3164,lisa.cook@example.com,Lisa,Cook,"[{'first_name': 'Lisa', 'last_name': 'Cook', 'address1': '634 Williams Vista Apt. 374', 'address2': '', 'country': 'US', 'city': 'Lake Kylemouth', 'state': 'KS', 'zipcode': '67025', 'default': True}]",35,F,groceries_seasonal_tools,lower_priced_products
3165,user3165,mary.cummings@example.com,Mary,Cummings,"[{'first_name': 'Mary', 'last_name': 'Cummings', 'address1': '3538 Samantha Trail Apt. 871', 'address2': '', 'country': 'US', 'city': 'Port Tammybury', 'state': 'MA', 'zipcode': '02384', 'default': True}]",20,F,apparel_footwear_accessories,all_discounts
